8.612781200053790087e+01,1.973448757885545035e+02,1.306330739131556982e+02,1.467685252361690686e+02,1.530522786501396695e+02,1.329661611087572908e+02,1.530620789091798599e+02,9.602083107326242839e+01
9.404786015641185770e+01,2.001249609618949989e+02,1.324386650491464366e+02,1.494523335381552442e+02,1.490301982820931528e+02,1.287633488225589815e+02,1.517168415173477172e+02,1.001698557451292260e+02
9.879271228182774678e+01,2.326069646420760080e+02,8.914033879226620627e+01,1.051712888577486211e+02,1.046231331972045240e+02,8.105553651663777259e+01,1.431258187749506021e+02,9.119758768739444577e+01
8.988882021697692437e+01,2.345548976252680973e+02,1.955326059765991999e+02,1.872565085651230561e+02,9.402127418834527361e+01,1.320151506456739980e+02,1.541752249876743406e+02,1.070046727951634864e+02
9.660745312862771073e+01,2.040049019018905767e+02,1.074476616776744891e+02,1.174776574502573254e+02,1.082266141020775052e+02,7.863841300535000300e+01,1.452618325645109110e+02,9.102197536858886906e+01
1.072054103112338197e+02,2.471355903143050057e+02,1.435862110371326708e+02,1.640030487521497378e+02,1.740402252354322741e+02,1.612761606685873517e+02,1.751370891616050471e+02,1.242577965360725329e+02
8.839117603018979707e+01,2.070217379890334257e+02,1.230650234632082629e+02,1.484890568358490270e+02,1.563489686566560124e+02,1.387083270751976158e+02,1.490033556669110624e+02,9.360555539069248709e+01
1.030776406404415155e+02,2.100023809388836469e+02,1.333304166347649300e+02,1.450551619212498053e+02,1.234908903522846941e+02,9.213576938409967454e+01,1.499399879951976118e+02,9.265527507918801575e+01
9.138927727036690385e+01,2.028003944769338887e+02,1.254312560727987034e+02,1.445856147754678886e+02,1.524270317233790308e+02,1.351924554107957590e+02,1.464137971640651017e+02,9.343446901438461794e+01
1.139912277326637167e+02,2.590443977390748387e+02,1.364001466274871746e+02,1.732772345116345605e+02,1.730722392528622606e+02,1.642467655693712629e+02,1.731040149736568026e+02,1.266688596301395648e+02
8.900561780022651703e+01,1.914157778240863763e+02,1.309694620894504453e+02,1.403566884761820006e+02,1.185959527134041736e+02,1.011236866416568034e+02,1.525417975507041035e+02,9.360555539069248709e+01
6.904391718319580207e+01,9.570788891204318816e+01,1.261507035255848308e+02,1.108873302050328959e+02,1.981565038044424227e+02,2.416981588676256365e+02,7.871467461661771381e+01,1.105760484915246025e+02
9.192388155425118157e+01,2.390334704596826896e+02,1.279413928328123262e+02,1.553608702344319283e+02,1.496262009141447038e+02,1.344618905117728787e+02,1.454166427889187787e+02,1.068877916321597468e+02
2.036085569037913388e+02,1.742903269133303183e+02,1.742903269133303183e+02,1.836621294055412363e+02,3.136560394940787546e+02,3.136560394940787546e+02,1.541752249876743406e+02,1.070046727951634864e+02
1.007025322422430378e+02,2.420123963767145483e+02,1.482228052628879311e+02,1.606486850241856246e+02,1.532090075680930852e+02,1.430559331170853739e+02,1.460136979875518364e+02,1.095536398299937844e+02
7.592759709091286879e+01,2.180366941594923276e+02,1.346291201783625979e+02,1.558236182354908692e+02,1.521085138971517381e+02,1.460136979875518364e+02,1.566971601529523639e+02,1.153776408148476520e+02
7.616429609731845574e+01,1.026996700200259909e+02,1.077182538951603163e+02,1.077182538951603163e+02,1.019651356537560929e+02,1.295299193236836572e+02,1.776738585161024844e+02,1.457978051961002564e+02
8.580209787645054575e+01,1.937524193397336774e+02,1.316738394670710477e+02,1.420457672723830171e+02,1.121472246647236517e+02,8.377350416450299520e+01,1.482160585091912424e+02,8.438601779915912005e+01
1.182581921052406386e+02,2.641211843075068373e+02,1.287050892544657756e+02,1.763235662071295451e+02,1.706604816587601192e+02,1.712658751765803515e+02,1.730924608410198857e+02,1.245792920191794906e+02
2.110852908186641059e+02,1.102908087738955629e+02,1.578355552465920084e+02,1.719912788486672071e+02,1.290620006043606907e+02,1.609099126840854410e+02,1.752854814295810399e+02,2.117285998631266750e+02
8.757282683572570647e+01,1.883215335536539214e+02,1.336861997365472234e+02,1.382931668593932955e+02,1.377679207943562005e+02,1.237133784196357595e+02,1.403566884761820006e+02,9.848857801796104638e+01
7.406078584514209240e+01,1.333604139165742026e+02,1.011187420807834201e+02,1.129291813483122695e+02,1.186970934774731603e+02,9.881295461628499766e+01,1.126410227226297849e+02,7.984985911070852183e+01
1.016070863670443032e+02,2.036663938896154775e+02,1.284445405612866011e+02,1.391689620569184171e+02,1.028834291807966537e+02,7.762087348130012288e+01,1.346291201783625979e+02,1.004390362359177544e+02
1.018282868362224747e+02,2.511274576783669943e+02,1.320037878244408489e+02,1.508807476121456546e+02,1.418908030846256167e+02,1.173243367763057137e+02,1.706604816587601192e+02,1.075406899736095170e+02
1.375302239509555875e+02,3.204131122472986704e+02,2.737243138634198658e+02,3.402601945570477824e+02,1.500000000000000000e+02,1.343502884254440346e+02,1.541752249876743406e+02,1.070046727951634864e+02
9.492101980067428713e+01,1.129391429044864026e+02,1.442610481037760906e+02,1.622744588652200548e+02,1.021420579389313019e+02,1.178812962263310027e+02,1.541752249876743406e+02,1.926265817585932325e+02
1.033682736626669225e+02,2.500559937294045483e+02,1.581138830084189806e+02,1.742871194322747499e+02,1.691892431568863060e+02,1.494021418855834327e+02,1.687157372624142511e+02,1.055888251663025130e+02
9.823441352194249987e+01,2.176901467682908162e+02,1.301729618622853764e+02,1.525024589965683219e+02,1.457154761856131699e+02,1.380507153186827907e+02,1.479898645178108154e+02,1.057733425774188163e+02
9.700515450222219727e+01,1.133617611405578458e+02,8.718116514222298008e+01,1.073245661533276376e+02,1.500000000000000000e+02,1.343502884254440346e+02,1.541752249876743406e+02,1.070046727951634864e+02
8.660831368869850166e+01,2.060000000000000000e+02,1.343316790634286804e+02,1.455609837834300890e+02,1.473125928086258227e+02,1.338992158304147893e+02,1.561569723067144935e+02,9.915644204992432265e+01
9.600000000000000000e+01,2.174143509522772888e+02,1.290271289303144897e+02,1.462190138114739284e+02,1.100727032465361077e+02,8.099382692526634742e+01,1.622898641320523154e+02,1.060235822824337504e+02
1.018724692937203713e+02,2.503317798442698745e+02,1.457978051961002564e+02,1.732426044597575299e+02,1.708566650733883421e+02,1.546738504078824690e+02,1.693074127142695318e+02,1.043072384832423865e+02
1.027277956543407953e+02,2.450816190578151179e+02,1.417180299044549940e+02,1.591540134586621207e+02,1.550290295396316935e+02,1.426359001093343295e+02,1.449206679531943109e+02,1.069439105325777746e+02
1.006479011206890561e+02,2.334180798481557133e+02,1.450965195998856530e+02,1.563105882530035160e+02,1.042928568982555078e+02,8.528774824088158368e+01,1.543534904043313247e+02,1.020000000000000000e+02
1.041393297462586958e+02,2.067873303662485114e+02,1.469319570413461804e+02,1.605895388871890361e+02,1.659518002312719602e+02,1.435618333680647822e+02,1.575436447464638263e+02,1.189033220730186287e+02
1.017103731189695282e+02,2.640378760708395021e+02,1.506851021169644298e+02,1.647118696390760988e+02,1.650272704737008098e+02,1.514760707174568779e+02,1.660903368652132031e+02,1.313087963542427588e+02
1.110405331399304885e+02,2.126146749403718843e+02,1.332216198670471101e+02,1.530261415575783133e+02,1.571559734785795399e+02,1.379057649266338785e+02,1.484318025222357846e+02,9.794896630388704750e+01
8.202438661763950734e+01,1.991506967098031566e+02,1.257179382586271998e+02,1.425622670975738799e+02,1.356355410650173212e+02,1.217538500417953884e+02,1.306330739131556982e+02,9.674709297958258958e+01
8.417244204607585800e+01,1.401530909002327121e+02,1.096018045269126020e+02,1.533786165017796748e+02,1.310953851209110894e+02,1.603776792449622519e+02,2.025487595617410932e+02,2.223015969353346861e+02
9.315041599477696366e+01,2.322434067955428532e+02,1.324009063413087119e+02,1.578416928444446228e+02,1.454269576110289108e+02,1.354400236266961031e+02,1.410141836837699145e+02,1.050761628534274195e+02
9.340770846134702765e+01,2.310086578464105855e+02,1.341640786499873741e+02,1.581455026233752790e+02,1.125788612484599582e+02,1.119866063420085993e+02,1.541752249876743406e+02,1.070046727951634864e+02
1.073312629199899106e+02,2.164809460437569442e+02,1.300845878649734573e+02,1.516080472798195444e+02,1.115212984142491024e+02,8.919641248391103261e+01,1.513472827638474598e+02,9.960923651951158320e+01
8.796590248499698816e+01,2.523350946658034673e+02,1.489462990476769164e+02,1.654206758540177304e+02,1.641036257978476272e+02,1.553479964466874037e+02,1.720261608011990688e+02,1.309694620894504453e+02
9.708243919473800077e+01,2.568774026651624354e+02,1.511687798455752443e+02,1.608539710420603797e+02,1.627882059609970611e+02,1.536294242650150750e+02,1.751827617090220315e+02,1.240201596515663311e+02
1.139517441726979428e+02,2.147580033432980144e+02,1.517267280343183415e+02,1.685496959356497939e+02,1.758237754116319707e+02,1.582687587617973293e+02,1.696142682677374296e+02,1.293754227046234746e+02
1.157410903698422970e+02,5.600892785976178345e+01,7.045565981523414223e+01,9.390538974000492090e+01,8.884755983643496791e+01,1.450137924474772149e+02,1.191049956970739316e+02,2.829363886105850270e+02
1.038171469459645664e+02,2.340875904442608544e+02,1.353292281807592303e+02,1.534046935396697791e+02,1.554670383071601520e+02,1.342385935563986834e+02,1.516047492659778015e+02,1.110855526159905224e+02
5.445181356024792763e+01,1.876645944231356680e+02,1.534470592745263389e+02,1.750000000000000000e+02,1.749171232326898178e+02,1.534438007871285663e+02,1.739482681718907031e+02,1.192518343674427541e+02
1.022399139279762892e+02,2.388911886194214560e+02,1.502431362824937935e+02,1.710116955064769968e+02,1.238789731956154014e+02,1.055461984156700908e+02,1.690088755065839621e+02,1.176435293588219366e+02
9.002221947941519886e+01,2.189292123038860325e+02,1.404279174523356630e+02,1.551676512679108555e+02,1.479628331710365785e+02,1.320984481362290524e+02,1.430314650697530965e+02,1.054229576515476055e+02
1.002097799618380520e+02,2.279692961782353677e+02,1.385712812959453117e+02,1.541590088188166874e+02,1.475974254518011435e+02,1.214948558581802729e+02,1.576959099025716569e+02,1.055509355714102639e+02
1.104400289750052480e+02,2.277279078198366165e+02,1.293560976529518030e+02,1.479594539054534437e+02,1.162970334961300694e+02,9.269843580125827032e+01,1.438923208513922134e+02,9.404786015641185770e+01
1.010445446325530270e+02,2.182773465112676377e+02,1.536879956275050176e+02,1.725398504693915527e+02,1.744161689752415043e+02,1.542886904474854930e+02,1.610496817755316101e+02,1.204408568551386622e+02
7.907591289387686118e+01,1.238789731956154014e+02,9.347726996441434721e+01,1.233288287465667992e+02,1.353846372377604723e+02,1.181862936215532613e+02,1.564001278771855823e+02,1.370583817210753352e+02
2.601495963863868610e+02,1.784580755309835354e+02,3.119342100329633354e+02,4.031306050428598269e+02,1.500000000000000000e+02,1.343502884254440346e+02,1.541752249876743406e+02,1.070046727951634864e+02
1.083743512091306656e+02,2.190091322296858038e+02,1.324122350842247613e+02,1.540194792875238932e+02,1.550000000000000000e+02,1.341827112559587647e+02,1.508940025315784510e+02,9.617692030835672767e+01
1.065316854273882257e+02,1.599312352231420675e+02,1.330601367803295147e+02,1.588238017426859017e+02,1.548289378636952449e+02,1.528986592485362621e+02,2.255681715136246908e+02,1.051189802081431850e+02
6.826419266350404769e+01,2.098975940786363594e+02,1.476109752017105166e+02,1.732541485794784535e+02,1.647573974060042019e+02,1.489731519435632947e+02,1.600312469488380884e+02,1.220040982918196875e+02
9.716480844420988205e+01,2.113575170179665008e+02,1.467583047053896621e+02,1.450861812854690811e+02,2.009278477463987542e+02,1.557241150239743774e+02,1.091100362019919743e+02,1.744534321817716602e+02
1.032763283623115598e+02,2.118962010041709050e+02,1.322006051423366273e+02,1.539415473483360870e+02,1.556213352982167351e+02,1.339589489358587002e+02,1.482194319244275107e+02,9.575489543621254995e+01
1.025914226434159531e+02,2.323983648823717658e+02,3.873732050619918823e+02,4.097657867611692382e+02,5.996540669419327969e+02,5.226643282260613432e+02,1.541752249876743406e+02,1.070046727951634864e+02
6.754257916307312826e+01,2.196588263648879717e+02,1.156027681329474035e+02,1.501632445041062738e+02,1.145294721894761949e+02,9.873196037757986687e+01,1.500533238552215494e+02,9.472592042308166072e+01
9.940824915468535039e+01,2.573169252109157128e+02,1.525057375969835505e+02,1.706956355622486399e+02,1.684666139031707246e+02,1.534438007871285663e+02,1.755591068557823462e+02,1.274754878398196212e+02
9.879271228182774678e+01,2.206399782451040892e+02,1.372333778641333311e+02,1.611489993763535722e+02,1.598780785473730930e+02,1.349518432626987021e+02,1.498932953804138606e+02,1.073359212938520386e+02
1.034069630150697350e+02,1.450984340217204362e+02,1.025957547313186495e+02,2.271673392017435162e+02,1.452480636703980394e+02,1.001698557451292260e+02,1.731848723185717631e+02,2.080961316315130318e+02
1.019803902718556969e+02,2.217746604100657919e+02,1.442012482608940616e+02,1.516476178513859736e+02,1.548063306199071292e+02,1.321968229572859173e+02,1.530555454728772702e+02,1.012126474310399544e+02
9.895453501482384695e+01,2.088564100045770715e+02,1.517926216915697069e+02,1.628649747490233040e+02,1.488388390172403888e+02,1.145600279329574818e+02,1.547966407904254140e+02,1.026157882589224215e+02
3.338038346094903659e+02,1.494062322067664752e+02,1.515351077766762842e+02,2.114355693822588478e+02,1.588363938145159580e+02,1.478715658941907520e+02,1.725340546095175966e+02,2.133354166564942318e+02
